date,City,Year,Population,Month,State,Area(km^2),Population Density
2001-08-01,Santa Fe,2001,67796.08333333333,8,NM,97.0,698.9286941580756
2001-09-01,Santa Fe,2001,67956.66666666667,9,NM,97.0,700.5841924398626
2001-10-01,Santa Fe,2001,68117.25,10,NM,97.0,702.2396907216495
2001-11-01,Santa Fe,2001,68277.83333333333,11,NM,97.0,703.8951890034364
2001-12-01,Santa Fe,2001,68438.41666666667,12,NM,97.0,705.5506872852234
2002-01-01,Santa Fe,2002,68599.0,1,NM,97.0,707.2061855670103
2002-02-01,Santa Fe,2002,68720.91666666667,2,NM,97.0,708.463058419244
2002-03-01,Santa Fe,2002,68842.83333333333,3,NM,97.0,709.7199312714777
2002-04-01,Santa Fe,2002,68964.75,4,NM,97.0,710.9768041237113
2002-05-01,Santa Fe,2002,69086.66666666667,5,NM,97.0,712.2336769759451
2002-06-01,Santa Fe,2002,69208.58333333333,6,NM,97.0,713.4905498281787
2002-07-01,Santa Fe,2002,69330.5,7,NM,97.0,714.7474226804123
2002-08-01,Santa Fe,2002,69452.41666666667,8,NM,97.0,716.0042955326461
2002-09-01,Santa Fe,2002,69574.33333333333,9,NM,97.0,717.2611683848796
2002-10-01,Santa Fe,2002,69696.25,10,NM,97.0,718.5180412371134
2002-11-01,Santa Fe,2002,69818.16666666667,11,NM,97.0,719.7749140893471
2002-12-01,Santa Fe,2002,69940.08333333333,12,NM,97.0,721.0317869415807
2003-01-01,Santa Fe,2003,70062.0,1,NM,97.0,722.2886597938144
2003-02-01,Santa Fe,2003,70160.41666666667,2,NM,97.0,723.303264604811
2003-03-01,Santa Fe,2003,70258.83333333333,3,NM,97.0,724.3178694158075
2003-04-01,Santa Fe,2003,70357.25,4,NM,97.0,725.3324742268042
2003-05-01,Santa Fe,2003,70455.66666666667,5,NM,97.0,726.3470790378008
2003-06-01,Santa Fe,2003,70554.08333333333,6,NM,97.0,727.3616838487972
2003-07-01,Santa Fe,2003,70652.5,7,NM,97.0,728.3762886597938
2003-08-01,Santa Fe,2003,70750.91666666667,8,NM,97.0,729.3908934707904
2003-09-01,Santa Fe,2003,70849.33333333333,9,NM,97.0,730.4054982817869
2003-10-01,Santa Fe,2003,70947.75,10,NM,97.0,731.4201030927835
2003-11-01,Santa Fe,2003,71046.16666666667,11,NM,97.0,732.4347079037801
2003-12-01,Santa Fe,2003,71144.58333333333,12,NM,97.0,733.4493127147766
2004-01-01,Santa Fe,2004,71243.0,1,NM,97.0,734.4639175257732
2004-02-01,Santa Fe,2004,71317.75,2,NM,97.0,735.2345360824743
2004-03-01,Santa Fe,2004,71392.5,3,NM,97.0,736.0051546391752
2004-04-01,Santa Fe,2004,71467.25,4,NM,97.0,736.7757731958762
2004-05-01,Santa Fe,2004,71542.0,5,NM,97.0,737.5463917525773
2004-06-01,Santa Fe,2004,71616.75,6,NM,97.0,738.3170103092783
2004-07-01,Santa Fe,2004,71691.5,7,NM,97.0,739.0876288659794
2004-08-01,Santa Fe,2004,71766.25,8,NM,97.0,739.8582474226804
2004-09-01,Santa Fe,2004,71841.0,9,NM,97.0,740.6288659793814
2004-10-01,Santa Fe,2004,71915.75,10,NM,97.0,741.3994845360825
2004-11-01,Santa Fe,2004,71990.5,11,NM,97.0,742.1701030927835
2004-12-01,Santa Fe,2004,72065.25,12,NM,97.0,742.9407216494845
2005-01-01,Santa Fe,2005,72140.0,1,NM,97.0,743.7113402061856
2005-02-01,Santa Fe,2005,72229.25,2,NM,97.0,744.6314432989691
2005-03-01,Santa Fe,2005,72318.5,3,NM,97.0,745.5515463917526
2005-04-01,Santa Fe,2005,72407.75,4,NM,97.0,746.4716494845361
2005-05-01,Santa Fe,2005,72497.0,5,NM,97.0,747.3917525773196
2005-06-01,Santa Fe,2005,72586.25,6,NM,97.0,748.3118556701031
2005-07-01,Santa Fe,2005,72675.5,7,NM,97.0,749.2319587628866
2005-08-01,Santa Fe,2005,72764.75,8,NM,97.0,750.1520618556701
2005-09-01,Santa Fe,2005,72854.0,9,NM,97.0,751.0721649484536
2005-10-01,Santa Fe,2005,72943.25,10,NM,97.0,751.9922680412371
2005-11-01,Santa Fe,2005,73032.5,11,NM,97.0,752.9123711340206
2005-12-01,Santa Fe,2005,73121.75,12,NM,97.0,753.8324742268042
2006-01-01,Santa Fe,2006,73211.0,1,NM,97.0,754.7525773195877
2006-02-01,Santa Fe,2006,73297.16666666667,2,NM,97.0,755.6408934707904
2006-03-01,Santa Fe,2006,73383.33333333333,3,NM,97.0,756.5292096219931
2006-04-01,Santa Fe,2006,73469.5,4,NM,97.0,757.4175257731958
2006-05-01,Santa Fe,2006,73555.66666666667,5,NM,97.0,758.3058419243987
2006-06-01,Santa Fe,2006,73641.83333333333,6,NM,97.0,759.1941580756013
2006-07-01,Santa Fe,2006,73728.0,7,NM,97.0,760.0824742268042
2006-08-01,Santa Fe,2006,73814.16666666667,8,NM,97.0,760.9707903780069
2006-09-01,Santa Fe,2006,73900.33333333333,9,NM,97.0,761.8591065292096
2006-10-01,Santa Fe,2006,73986.5,10,NM,97.0,762.7474226804123
2006-11-01,Santa Fe,2006,74072.66666666667,11,NM,97.0,763.6357388316152
2006-12-01,Santa Fe,2006,74158.83333333333,12,NM,97.0,764.5240549828178
2007-01-01,Santa Fe,2007,74245.0,1,NM,97.0,765.4123711340206
2007-02-01,Santa Fe,2007,74360.83333333333,2,NM,97.0,766.606529209622
2007-03-01,Santa Fe,2007,74476.66666666667,3,NM,97.0,767.8006872852234
2007-04-01,Santa Fe,2007,74592.5,4,NM,97.0,768.9948453608248
2007-05-01,Santa Fe,2007,74708.33333333333,5,NM,97.0,770.1890034364261
2007-06-01,Santa Fe,2007,74824.16666666667,6,NM,97.0,771.3831615120275
2007-07-01,Santa Fe,2007,74940.0,7,NM,97.0,772.5773195876288
2007-08-01,Santa Fe,2007,75055.83333333333,8,NM,97.0,773.7714776632301
2007-09-01,Santa Fe,2007,75171.66666666667,9,NM,97.0,774.9656357388317
2007-10-01,Santa Fe,2007,75287.5,10,NM,97.0,776.159793814433
2007-11-01,Santa Fe,2007,75403.33333333333,11,NM,97.0,777.3539518900343
2007-12-01,Santa Fe,2007,75519.16666666667,12,NM,97.0,778.5481099656358
2008-01-01,Santa Fe,2008,75635.0,1,NM,97.0,779.7422680412371
2008-02-01,Santa Fe,2008,75728.41666666667,2,NM,97.0,780.7053264604812
2008-03-01,Santa Fe,2008,75821.83333333333,3,NM,97.0,781.6683848797251
2008-04-01,Santa Fe,2008,75915.25,4,NM,97.0,782.6314432989691
2008-05-01,Santa Fe,2008,76008.66666666667,5,NM,97.0,783.5945017182131
2008-06-01,Santa Fe,2008,76102.08333333333,6,NM,97.0,784.557560137457
2008-07-01,Santa Fe,2008,76195.5,7,NM,97.0,785.520618556701
2008-08-01,Santa Fe,2008,76288.91666666667,8,NM,97.0,786.4836769759451
2008-09-01,Santa Fe,2008,76382.33333333333,9,NM,97.0,787.446735395189
2008-10-01,Santa Fe,2008,76475.75,10,NM,97.0,788.409793814433
2008-11-01,Santa Fe,2008,76569.16666666667,11,NM,97.0,789.372852233677
2008-12-01,Santa Fe,2008,76662.58333333333,12,NM,97.0,790.3359106529209
2009-01-01,Santa Fe,2009,76756.0,1,NM,97.0,791.2989690721649
2009-02-01,Santa Fe,2009,77111.41666666667,2,NM,97.0,794.963058419244
2009-03-01,Santa Fe,2009,77466.83333333333,3,NM,97.0,798.627147766323
2009-04-01,Santa Fe,2009,77822.25,4,NM,97.0,802.2912371134021
2009-05-01,Santa Fe,2009,78177.66666666667,5,NM,97.0,805.9553264604812
2009-06-01,Santa Fe,2009,78533.08333333333,6,NM,97.0,809.6194158075601
2009-07-01,Santa Fe,2009,78888.5,7,NM,97.0,813.2835051546392
2009-08-01,Santa Fe,2009,79243.91666666667,8,NM,97.0,816.9475945017183
2009-09-01,Santa Fe,2009,79599.33333333333,9,NM,97.0,820.6116838487972
2009-10-01,Santa Fe,2009,79954.75,10,NM,97.0,824.2757731958762
2009-11-01,Santa Fe,2009,80310.16666666667,11,NM,97.0,827.9398625429553
2009-12-01,Santa Fe,2009,80665.58333333333,12,NM,97.0,831.6039518900343
2010-01-01,Santa Fe,2010,81021.0,1,NM,97.0,835.2680412371134
2010-02-01,Santa Fe,2010,81079.75,2,NM,97.0,835.8737113402062
2010-03-01,Santa Fe,2010,81138.5,3,NM,97.0,836.479381443299
2010-04-01,Santa Fe,2010,81197.25,4,NM,97.0,837.0850515463917
2010-05-01,Santa Fe,2010,81256.0,5,NM,97.0,837.6907216494845
2010-06-01,Santa Fe,2010,81314.75,6,NM,97.0,838.2963917525773
2010-07-01,Santa Fe,2010,81373.5,7,NM,97.0,838.9020618556701
2010-08-01,Santa Fe,2010,81432.25,8,NM,97.0,839.5077319587629
2010-09-01,Santa Fe,2010,81491.0,9,NM,97.0,840.1134020618557
2010-10-01,Santa Fe,2010,81549.75,10,NM,97.0,840.7190721649484
2010-11-01,Santa Fe,2010,81608.5,11,NM,97.0,841.3247422680413
2010-12-01,Santa Fe,2010,81667.25,12,NM,97.0,841.930412371134
2000-01-01,Springfield,2000,112565.0,1,IL,140.0,804.0357142857143
2000-02-01,Springfield,2000,112579.58333333331,2,IL,140.0,804.1398809523808
2000-03-01,Springfield,2000,112594.16666666669,3,IL,140.0,804.2440476190477
2000-04-01,Springfield,2000,112608.75,4,IL,140.0,804.3482142857143
2000-05-01,Springfield,2000,112623.33333333331,5,IL,140.0,804.4523809523808
2000-06-01,Springfield,2000,112637.91666666669,6,IL,140.0,804.5565476190477
2000-07-01,Springfield,2000,112652.5,7,IL,140.0,804.6607142857143
2000-08-01,Springfield,2000,112667.08333333331,8,IL,140.0,804.7648809523808
2000-09-01,Springfield,2000,112681.66666666669,9,IL,140.0,804.8690476190477
2000-10-01,Springfield,2000,112696.25,10,IL,140.0,804.9732142857143
2000-11-01,Springfield,2000,112710.83333333331,11,IL,140.0,805.0773809523808
2000-12-01,Springfield,2000,112725.41666666669,12,IL,140.0,805.1815476190477
2001-01-01,Springfield,2001,112740.0,1,IL,140.0,805.2857142857143
2001-02-01,Springfield,2001,112747.33333333331,2,IL,140.0,805.3380952380951
2001-03-01,Springfield,2001,112754.66666666669,3,IL,140.0,805.3904761904763
2001-04-01,Springfield,2001,112762.0,4,IL,140.0,805.4428571428572
2001-05-01,Springfield,2001,112769.33333333331,5,IL,140.0,805.4952380952379
2001-06-01,Springfield,2001,112776.66666666669,6,IL,140.0,805.5476190476192
2001-07-01,Springfield,2001,112784.0,7,IL,140.0,805.6
2001-08-01,Springfield,2001,112791.33333333331,8,IL,140.0,805.6523809523808
2001-09-01,Springfield,2001,112798.66666666669,9,IL,140.0,805.704761904762
2001-10-01,Springfield,2001,112806.0,10,IL,140.0,805.7571428571429
2001-11-01,Springfield,2001,112813.33333333331,11,IL,140.0,805.8095238095236
2001-12-01,Springfield,2001,112820.66666666669,12,IL,140.0,805.861904761905
2002-01-01,Springfield,2002,112828.0,1,IL,140.0,805.9142857142857
2002-02-01,Springfield,2002,112835.83333333331,2,IL,140.0,805.970238095238
2002-03-01,Springfield,2002,112843.66666666669,3,IL,140.0,806.0261904761907
2002-04-01,Springfield,2002,112851.5,4,IL,140.0,806.0821428571429
2002-05-01,Springfield,2002,112859.33333333331,5,IL,140.0,806.138095238095
2002-06-01,Springfield,2002,112867.16666666669,6,IL,140.0,806.1940476190478
2002-07-01,Springfield,2002,112875.0,7,IL,140.0,806.25
2002-08-01,Springfield,2002,112882.83333333331,8,IL,140.0,806.3059523809522
2002-09-01,Springfield,2002,112890.66666666669,9,IL,140.0,806.361904761905
2002-10-01,Springfield,2002,112898.5,10,IL,140.0,806.4178571428571
2002-11-01,Springfield,2002,112906.33333333331,11,IL,140.0,806.4738095238093
2002-12-01,Springfield,2002,112914.16666666669,12,IL,140.0,806.529761904762
2003-01-01,Springfield,2003,112922.0,1,IL,140.0,806.5857142857143
2003-02-01,Springfield,2003,112943.41666666669,2,IL,140.0,806.7386904761906
2003-03-01,Springfield,2003,112964.83333333331,3,IL,140.0,806.8916666666665
2003-04-01,Springfield,2003,112986.25,4,IL,140.0,807.0446428571429
2003-05-01,Springfield,2003,113007.66666666669,5,IL,140.0,807.1976190476192
2003-06-01,Springfield,2003,113029.08333333331,6,IL,140.0,807.3505952380951
2003-07-01,Springfield,2003,113050.5,7,IL,140.0,807.5035714285714
2003-08-01,Springfield,2003,113071.91666666669,8,IL,140.0,807.6565476190477
2003-09-01,Springfield,2003,113093.33333333331,9,IL,140.0,807.8095238095236
2003-10-01,Springfield,2003,113114.75,10,IL,140.0,807.9625
2003-11-01,Springfield,2003,113136.16666666669,11,IL,140.0,808.1154761904763
2003-12-01,Springfield,2003,113157.58333333331,12,IL,140.0,808.2684523809522
2004-01-01,Springfield,2004,113179.0,1,IL,140.0,808.4214285714286
2004-02-01,Springfield,2004,113182.41666666669,2,IL,140.0,808.4458333333334
2004-03-01,Springfield,2004,113185.83333333331,3,IL,140.0,808.470238095238
2004-04-01,Springfield,2004,113189.25,4,IL,140.0,808.4946428571428
2004-05-01,Springfield,2004,113192.66666666669,5,IL,140.0,808.5190476190478
2004-06-01,Springfield,2004,113196.08333333331,6,IL,140.0,808.5434523809522
2004-07-01,Springfield,2004,113199.5,7,IL,140.0,808.5678571428572
2004-08-01,Springfield,2004,113202.91666666669,8,IL,140.0,808.592261904762
2004-09-01,Springfield,2004,113206.33333333331,9,IL,140.0,808.6166666666666
2004-10-01,Springfield,2004,113209.75,10,IL,140.0,808.6410714285714
2004-11-01,Springfield,2004,113213.16666666669,11,IL,140.0,808.6654761904763
2004-12-01,Springfield,2004,113216.58333333331,12,IL,140.0,808.6898809523808
2005-01-01,Springfield,2005,113220.0,1,IL,140.0,808.7142857142857
2005-02-01,Springfield,2005,113236.83333333331,2,IL,140.0,808.8345238095237
2005-03-01,Springfield,2005,113253.66666666669,3,IL,140.0,808.954761904762
2005-04-01,Springfield,2005,113270.5,4,IL,140.0,809.075
2005-05-01,Springfield,2005,113287.33333333331,5,IL,140.0,809.195238095238
2005-06-01,Springfield,2005,113304.16666666669,6,IL,140.0,809.3154761904764
2005-07-01,Springfield,2005,113321.0,7,IL,140.0,809.4357142857143
2005-08-01,Springfield,2005,113337.83333333331,8,IL,140.0,809.5559523809522
2005-09-01,Springfield,2005,113354.66666666669,9,IL,140.0,809.6761904761906
2005-10-01,Springfield,2005,113371.5,10,IL,140.0,809.7964285714286
2005-11-01,Springfield,2005,113388.33333333331,11,IL,140.0,809.9166666666665
2005-12-01,Springfield,2005,113405.16666666669,12,IL,140.0,810.0369047619049
2006-01-01,Springfield,2006,113422.0,1,IL,140.0,810.1571428571428
2006-02-01,Springfield,2006,113428.08333333331,2,IL,140.0,810.200595238095
2006-03-01,Springfield,2006,113434.16666666669,3,IL,140.0,810.2440476190477
2006-04-01,Springfield,2006,113440.25,4,IL,140.0,810.2875
2006-05-01,Springfield,2006,113446.33333333331,5,IL,140.0,810.3309523809522
2006-06-01,Springfield,2006,113452.41666666669,6,IL,140.0,810.3744047619049
2006-07-01,Springfield,2006,113458.5,7,IL,140.0,810.4178571428571
2006-08-01,Springfield,2006,113464.58333333331,8,IL,140.0,810.4613095238094
2006-09-01,Springfield,2006,113470.66666666669,9,IL,140.0,810.5047619047621
2006-10-01,Springfield,2006,113476.75,10,IL,140.0,810.5482142857143
2006-11-01,Springfield,2006,113482.83333333331,11,IL,140.0,810.5916666666666
2006-12-01,Springfield,2006,113488.91666666669,12,IL,140.0,810.6351190476192
2007-01-01,Springfield,2007,113495.0,1,IL,140.0,810.6785714285714
2007-02-01,Springfield,2007,113525.0,2,IL,140.0,810.8928571428571
2007-03-01,Springfield,2007,113555.0,3,IL,140.0,811.1071428571429
2007-04-01,Springfield,2007,113585.0,4,IL,140.0,811.3214285714286
2007-05-01,Springfield,2007,113615.0,5,IL,140.0,811.5357142857143
2007-06-01,Springfield,2007,113645.0,6,IL,140.0,811.75
2007-07-01,Springfield,2007,113675.0,7,IL,140.0,811.9642857142857
2007-08-01,Springfield,2007,113705.0,8,IL,140.0,812.1785714285714
2007-09-01,Springfield,2007,113735.0,9,IL,140.0,812.3928571428571
2007-10-01,Springfield,2007,113765.0,10,IL,140.0,812.6071428571429
2007-11-01,Springfield,2007,113795.0,11,IL,140.0,812.8214285714286
2007-12-01,Springfield,2007,113825.0,12,IL,140.0,813.0357142857143
2008-01-01,Springfield,2008,113855.0,1,IL,140.0,813.25
2008-02-01,Springfield,2008,113902.58333333331,2,IL,140.0,813.5898809523808
2008-03-01,Springfield,2008,113950.16666666669,3,IL,140.0,813.929761904762
2008-04-01,Springfield,2008,113997.75,4,IL,140.0,814.2696428571429
2008-05-01,Springfield,2008,114045.33333333331,5,IL,140.0,814.6095238095237
2008-06-01,Springfield,2008,114092.91666666669,6,IL,140.0,814.9494047619049
2008-07-01,Springfield,2008,114140.5,7,IL,140.0,815.2892857142857
2008-08-01,Springfield,2008,114188.08333333331,8,IL,140.0,815.6291666666665
2008-09-01,Springfield,2008,114235.66666666669,9,IL,140.0,815.9690476190477
2008-10-01,Springfield,2008,114283.25,10,IL,140.0,816.3089285714286
2008-11-01,Springfield,2008,114330.83333333331,11,IL,140.0,816.6488095238094
2008-12-01,Springfield,2008,114378.41666666669,12,IL,140.0,816.9886904761906
2009-01-01,Springfield,2009,114426.0,1,IL,140.0,817.3285714285714
2009-02-01,Springfield,2009,114652.08333333331,2,IL,140.0,818.9434523809523
2009-03-01,Springfield,2009,114878.16666666669,3,IL,140.0,820.5583333333335
2009-04-01,Springfield,2009,115104.25,4,IL,140.0,822.1732142857143
2009-05-01,Springfield,2009,115330.33333333331,5,IL,140.0,823.7880952380951
2009-06-01,Springfield,2009,115556.41666666669,6,IL,140.0,825.4029761904764
2009-07-01,Springfield,2009,115782.5,7,IL,140.0,827.0178571428571
2009-08-01,Springfield,2009,116008.58333333331,8,IL,140.0,828.632738095238
2009-09-01,Springfield,2009,116234.66666666669,9,IL,140.0,830.2476190476192
2009-10-01,Springfield,2009,116460.75,10,IL,140.0,831.8625
2009-11-01,Springfield,2009,116686.83333333331,11,IL,140.0,833.4773809523808
2009-12-01,Springfield,2009,116912.91666666669,12,IL,140.0,835.092261904762
2010-01-01,Springfield,2010,117139.0,1,IL,140.0,836.7071428571429
2010-02-01,Springfield,2010,117193.58333333331,2,IL,140.0,837.0970238095236
2010-03-01,Springfield,2010,117248.16666666669,3,IL,140.0,837.486904761905
2010-04-01,Springfield,2010,117302.75,4,IL,140.0,837.8767857142857
2010-05-01,Springfield,2010,117357.33333333331,5,IL,140.0,838.2666666666665
2010-06-01,Springfield,2010,117411.91666666669,6,IL,140.0,838.6565476190477
2010-07-01,Springfield,2010,117466.5,7,IL,140.0,839.0464285714286
2010-08-01,Springfield,2010,117521.08333333331,8,IL,140.0,839.4363095238094
2010-09-01,Springfield,2010,117575.66666666669,9,IL,140.0,839.8261904761906
2010-10-01,Springfield,2010,117630.25,10,IL,140.0,840.2160714285715
2010-11-01,Springfield,2010,117684.83333333331,11,IL,140.0,840.6059523809522
2010-12-01,Springfield,2010,117739.41666666669,12,IL,140.0,840.9958333333335
2000-01-01,St. Paul,2000,287078.0,1,MN,137.0,2095.4598540145985
2000-02-01,St. Paul,2000,287070.1666666667,2,MN,137.0,2095.402676399027
2000-03-01,St. Paul,2000,287062.3333333333,3,MN,137.0,2095.345498783455
2000-04-01,St. Paul,2000,287054.5,4,MN,137.0,2095.288321167883
2000-05-01,St. Paul,2000,287046.6666666667,5,MN,137.0,2095.2311435523116
2000-06-01,St. Paul,2000,287038.8333333333,6,MN,137.0,2095.1739659367395
2000-07-01,St. Paul,2000,287031.0,7,MN,137.0,2095.116788321168
2000-08-01,St. Paul,2000,287023.1666666667,8,MN,137.0,2095.0596107055962
2000-09-01,St. Paul,2000,287015.3333333333,9,MN,137.0,2095.002433090024
2000-10-01,St. Paul,2000,287007.5,10,MN,137.0,2094.9452554744526
2000-11-01,St. Paul,2000,286999.6666666667,11,MN,137.0,2094.888077858881
2000-12-01,St. Paul,2000,286991.8333333333,12,MN,137.0,2094.830900243309
2001-01-01,St. Paul,2001,286984.0,1,MN,137.0,2094.7737226277372
2001-02-01,St. Paul,2001,286860.9166666667,2,MN,137.0,2093.8753041362534
2001-03-01,St. Paul,2001,286737.8333333333,3,MN,137.0,2092.9768856447686
2001-04-01,St. Paul,2001,286614.75,4,MN,137.0,2092.0784671532847
2001-05-01,St. Paul,2001,286491.6666666667,5,MN,137.0,2091.180048661801
2001-06-01,St. Paul,2001,286368.5833333333,6,MN,137.0,2090.281630170316
2001-07-01,St. Paul,2001,286245.5,7,MN,137.0,2089.383211678832
2001-08-01,St. Paul,2001,286122.4166666667,8,MN,137.0,2088.4847931873483
2001-09-01,St. Paul,2001,285999.3333333333,9,MN,137.0,2087.5863746958635
2001-10-01,St. Paul,2001,285876.25,10,MN,137.0,2086.6879562043796
2001-11-01,St. Paul,2001,285753.1666666667,11,MN,137.0,2085.7895377128957
2001-12-01,St. Paul,2001,285630.0833333333,12,MN,137.0,2084.891119221411
2002-01-01,St. Paul,2002,285507.0,1,MN,137.0,2083.992700729927
2002-02-01,St. Paul,2002,285292.25,2,MN,137.0,2082.425182481752
2002-03-01,St. Paul,2002,285077.5,3,MN,137.0,2080.8576642335765
2002-04-01,St. Paul,2002,284862.75,4,MN,137.0,2079.2901459854015
2002-05-01,St. Paul,2002,284648.0,5,MN,137.0,2077.7226277372265
2002-06-01,St. Paul,2002,284433.25,6,MN,137.0,2076.155109489051
2002-07-01,St. Paul,2002,284218.5,7,MN,137.0,2074.587591240876
2002-08-01,St. Paul,2002,284003.75,8,MN,137.0,2073.0200729927005
2002-09-01,St. Paul,2002,283789.0,9,MN,137.0,2071.4525547445255
2002-10-01,St. Paul,2002,283574.25,10,MN,137.0,2069.8850364963505
2002-11-01,St. Paul,2002,283359.5,11,MN,137.0,2068.317518248175
2002-12-01,St. Paul,2002,283144.75,12,MN,137.0,2066.75
2003-01-01,St. Paul,2003,282930.0,1,MN,137.0,2065.182481751825
2003-02-01,St. Paul,2003,282673.5,2,MN,137.0,2063.310218978102
2003-03-01,St. Paul,2003,282417.0,3,MN,137.0,2061.4379562043796
2003-04-01,St. Paul,2003,282160.5,4,MN,137.0,2059.565693430657
2003-05-01,St. Paul,2003,281904.0,5,MN,137.0,2057.693430656934
2003-06-01,St. Paul,2003,281647.5,6,MN,137.0,2055.8211678832117
2003-07-01,St. Paul,2003,281391.0,7,MN,137.0,2053.9489051094893
2003-08-01,St. Paul,2003,281134.5,8,MN,137.0,2052.0766423357663
2003-09-01,St. Paul,2003,280878.0,9,MN,137.0,2050.204379562044
2003-10-01,St. Paul,2003,280621.5,10,MN,137.0,2048.332116788321
2003-11-01,St. Paul,2003,280365.0,11,MN,137.0,2046.4598540145985
2003-12-01,St. Paul,2003,280108.5,12,MN,137.0,2044.587591240876
2004-01-01,St. Paul,2004,279852.0,1,MN,137.0,2042.7153284671533
2004-02-01,St. Paul,2004,279741.0833333333,2,MN,137.0,2041.905717761557
2004-03-01,St. Paul,2004,279630.1666666667,3,MN,137.0,2041.0961070559613
2004-04-01,St. Paul,2004,279519.25,4,MN,137.0,2040.286496350365
2004-05-01,St. Paul,2004,279408.3333333333,5,MN,137.0,2039.4768856447688
2004-06-01,St. Paul,2004,279297.4166666667,6,MN,137.0,2038.6672749391728
2004-07-01,St. Paul,2004,279186.5,7,MN,137.0,2037.8576642335765
2004-08-01,St. Paul,2004,279075.5833333333,8,MN,137.0,2037.0480535279803
2004-09-01,St. Paul,2004,278964.6666666667,9,MN,137.0,2036.2384428223845
